permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/volomedia,VoloMedia,http://volomedia.com,Advertising,12000000,closed,USA,CA,SF Bay Area,Sunnyvale,2,2005-01-01,2007-04-20,2008-03-18
/organization/volunia,Volunia,http://www.volunia.com,Search,2945400,closed,ITA,9,Milan,Milan,1,2012-02-06,2008-01-06,2008-01-06
/organization/volvam,Volvam,http://volvam.com/,Customer Service|Social Media|Test and Measurement,40968,closed,,,,,1,,2013-12-06,2013-12-06
/organization/vontoo,Vontoo,http://www.vontoo.com,Audio|Messaging,2192000,closed,USA,IN,Indianapolis,Indianapolis,2,2005-01-01,2009-02-17,2011-02-24
/organization/vonvon,VonVon,http://vonvon.me,Internet|Media|Social Media,2600000,closed,KOR,11,Seoul,Seoul,1,,2015-05-23,2015-05-23
/organization/vostok-emerging-finance,Vostok Emerging Finance,,Finance|Financial Services|Investment Management,70052622.8631269,closed,,,,,1,,2015-10-23,2015-10-23
/organization/vouchar,VouchAR,http://www.vouchar.net,Advertising|Android|Coupons|Discounts|Mobile,96505,closed,,,,,1,2010-08-01,2011-07-04,2011-07-04
/organization/vouchedfor,VouchedFor,https://www.vouchedfor.co.uk,Accounting|Finance|Legal|Marketplaces,7665000,closed,GBR,L1,Twickenham,Twickenham,4,2012-01-01,2013-02-07,2015-10-05
/organization/voverc,Voverc,http://www.voverc.com,Entrepreneur|Telecommunications|VoIP,67148,closed,ITA,7,Rome,Rome,1,2015-02-01,2015-03-01,2015-03-01
/organization/voxli,Voxli,http://voxli.com,Messaging,15000,closed,USA,MD,MD - Other,California,1,,2009-01-01,2009-01-01
/organization/voxound,Voxound,http://www.voxound.com,Music|Software,75000,closed,,,,,1,2008-10-01,2008-10-01,2008-10-01
/organization/voxware-inc,Voxware,http://www.voxware.com,Audio|Software|Speech Recognition,7850000,closed,USA,NJ,NJ - Other,Hampton,3,1993-01-01,2003-06-30,2014-04-24
/organization/voxxter,Voxxter,http://voxxter.ru,Travel & Tourism,225000,closed,RUS,48,Moscow,Moscow,2,2011-11-01,2012-06-01,2013-12-01
/organization/voyage-medical,Voyage Medical,http://voyagemedical.com,Health Care,46415000,closed,USA,CA,SF Bay Area,Redwood City,4,2006-01-01,2006-11-16,2012-08-14
/organization/vputi,Vputi,http://en.ktovputi.ru/,Consumers,50000,closed,RUS,91,RUS - Other,Krasnoyarsk,1,,2013-03-08,2013-03-08
/organization/vqiao-com,VQiao,,Beauty|Bridging Online and Offline|E-Commerce|Online Reservations,3000000,closed,,,,,1,2014-02-01,2014-02-01,2014-02-01
/organization/vrezey-pty-ltd,Vrezey Pty Ltd,http://www.vrezey.com,Innovation Management|Location Based Services,77678,closed,,,,,1,2015-02-01,2015-02-01,2015-02-01
/organization/vrt-insurance-services,VRT Insurance Services,http://www.vrtinsurance.com/,Healthcare Services|Insurance|Services,5000000,closed,USA,CA,SF Bay Area,Oakland,1,,2007-10-30,2007-10-30
/organization/vse-evakuatory-rossii,VSE EVAKUATORY ROSSII,http://www.all-evak.ru/,Service Providers|Software|Transportation,25000,closed,,,,,1,,2013-12-01,2013-12-01
/organization/vsk-photonics,VSK Photonics,,Telecommunications,18000000,closed,USA,CA,Anaheim,Lake Forest,1,,2001-03-27,2001-03-27
/organization/vt-silicon,VT Silicon,http://www.vtsilicon.com,Semiconductors,8800000,closed,USA,GA,Atlanta,Atlanta,2,2002-01-01,2007-09-12,2008-11-19
/organization/vtago,VtagO,http://Www.vtago.com,Software|Video,25000,closed,ISR,5,Tel Aviv,Tel Aviv,1,2012-01-01,2012-01-01,2012-01-01
/organization/vultr-holdings-llc,"Vultr Holdings, LLC",https://www.vultr.com,Cloud Computing|Cloud Infrastructure|Web Hosting,-,closed,USA,NJ,Newark,Matawan,1,2014-03-06,2014-02-20,2014-02-20
/organization/vyance,Vyance,http://www.vyance.com,Cloud Infrastructure|Enterprise Hardware|Internet of Things|Mobile Infrastructure,1250000,closed,USA,FL,Ft. Lauderdale,Plantation,1,2014-05-01,2015-07-30,2015-07-30
/organization/vyant-technologies,Vyant Technologies,,Software,3000000,closed,,,,,1,,2003-04-10,2003-04-10
/organization/vysr,Vysr,http://www.vysr.com,Curated Web,2000000,closed,USA,CA,SF Bay Area,Palo Alto,1,,2008-04-23,2008-04-23
/organization/vá-de-táxi,Vá de Táxi,http://www.vadetaxi.com.br,Internet|Taxis|Transportation,517241,closed,BRA,27,Sao Paulo,São Paulo,1,2013-12-10,2013-12-10,2013-12-10
/organization/wabeebwa,Wabeebwa,http://www.wabeebwa.com,Coupons|Curated Web|Discounts,5000,closed,USA,CT,Hartford,Monroe,1,2011-08-17,2011-08-17,2011-08-17
/organization/wacul-inc,WACUL.INC,http://wacul.co.jp/,Apps|Consulting|Technology,2389453,closed,,,,,1,2010-09-27,2015-06-08,2015-06-08
/organization/waddapp-com,Waddapp.com,http://www.waddapp.com,Data Mining|File Sharing|Local|Location Based Services|Mobile|Mobile Social|Photography|Photo Sharing|Social Media,453176,closed,NLD,7,Amsterdam,Amsterdam,1,2012-01-01,2012-01-01,2012-01-01
/organization/waddle,Waddle,http://waddleapp.com,Mobile,-,closed,USA,CA,SF Bay Area,San Francisco,1,2011-01-01,2011-10-01,2011-10-01
/organization/wagaduu,Wagaduu!,http://www.wagaduu.com/#/,E-Commerce,16876,closed,USA,FL,Miami,Miami,1,2012-12-12,2015-02-27,2015-02-27
/organization/waitknowmore,WaitKnowMore,http://waitknowmore.com,Customer Service|Internet|SMS,85000,closed,,,,,1,2014-02-01,2015-07-31,2015-07-31
/organization/waitron,Waitron,http://www.waitron.com,,-,closed,USA,NY,New York City,New York,1,2015-03-26,2015-03-01,2015-03-01
/organization/wakemate,WakeMate,http://www.wakemate.com,Hardware + Software|iPhone|Mobile,-,closed,USA,CA,SF Bay Area,San Francisco,3,2009-12-01,2009-03-01,2010-04-08
/organization/wakonda-technologies,Wakonda Technologies,http://www.wakondatech.com,Clean Technology,3160000,closed,USA,MA,Boston,Woburn,1,2005-01-01,2008-06-10,2008-06-10
/organization/wakozi,Wakozi,http://www.wakozi.com,Curated Web,-,closed,USA,NY,New York City,New York,1,2008-03-21,2006-01-01,2006-01-01
/organization/waldo-2,Waldo,https://www.trywaldo.com/,Apps,50000,closed,,,,,1,,2015-01-01,2015-01-01
/organization/walkby,walkby,http://walkby.com,E-Commerce|Fashion|Local|Search|Shopping,650000,closed,USA,IL,Chicago,Chicago,2,2012-08-01,2012-08-01,2013-04-10
/organization/walldress,Walldress,http://walldress.com,Fashion|Shopping|Social Media,170000,closed,FRA,A8,Paris,Paris,1,2010-03-06,2011-02-01,2011-02-01
/organization/wallerius,Wallerius,,Consumer Goods|Food Processing|Specialty Foods,233644,closed,BRA,23,BRA - Other,Rio Grande Do Sul,1,1955-01-01,2006-12-12,2006-12-12
/organization/walusimbi-co,Elyssafregori,http://www.elyssafregori.com,Enterprise Software|Small and Medium Businesses,2800000,closed,TAN,18,TZA - Other,Nairobi,2,2013-10-06,2013-06-09,2013-07-01
/organization/wangyou,WangYou,http://www.wangyou.com,Games,11120000,closed,CHN,22,Beijing,Beijing,2,,2006-04-01,2007-10-01
/organization/wannafun,Wannafun,http://wannafun.ru/,Online Dating,450000,closed,RUS,48,Moscow,Moscow,1,2011-08-04,2012-08-01,2012-08-01
/organization/wannyi,Wannyi,http://wannyi.com,,-,closed,CHN,2,Hangzhou,Hangzhou,1,2013-04-01,2014-04-17,2014-04-17
/organization/wantful,Wantful,http://wantful.com,E-Commerce,5500000,closed,USA,NY,New York City,Brooklyn,1,2011-01-01,2012-03-20,2012-03-20
/organization/wantworthy,Wantworthy,http://wantworthy.com,Curated Web|E-Commerce|Fashion|Finance|Retail,1018000,closed,USA,NY,New York City,New York,3,2011-01-01,2011-07-01,2012-08-09
/organization/wap-3g-net-cn,Wap.3g.net.cn,http://wap.3g.net.cn/,,-,closed,,,,,1,,2005-03-18,2005-03-18
/organization/waple,Waple,http://www.waple.us,Apps|Services|Social Network Media,-,closed,KOR,11,Seoul,Seoul,1,2015-01-01,2015-06-02,2015-06-02
/organization/wappa,Wappa,http://www.wappa.com.br,,-,closed,,,,,1,2005-01-01,2005-01-01,2005-01-01
/organization/warehouse-2,Warehadojaf,,,729000,closed,,,,,1,2015-08-20,2015-08-23,2015-08-23
/organization/warwick-analytical-software-limited,Warwick Analytical Software Limited,,,608507.581141295,closed,,,,,1,,2015-05-22,2015-05-22
/organization/watchmark,WatchMark,,Telecommunications,26600000,closed,USA,WA,Seattle,Bellevue,1,,2001-12-14,2001-12-14
/organization/waterstone-pharmaceuticals,Waterstone Pharmaceuticals,http://waterstonepharma.com,Biotechnology,22392121,closed,CHN,12,Wuhan,Wuhan,2,2008-01-01,2012-08-21,2012-09-26
/organization/wattage,Wattage,http://www.wattage.io/,Consumer Electronics|E-Commerce|Hardware|Hardware + Software,200000,closed,CAN,ON,Toronto,Toronto,1,,2014-08-31,2014-08-31
/organization/wauwaa,Wauwaa,http://wauwaa.com,Advice|Babies|Communities|Content|Digital Media|E-Commerce|Fashion|Kids|Parenting|Toys,1631712,closed,GBR,H9,London,London,3,2013-04-01,2013-06-15,2014-05-21
/organization/wave-systems,Wave Systems,http://www.wave.com,Software,1000000,closed,USA,CA,SF Bay Area,Cupertino,1,1988-01-01,2013-03-13,2013-03-13
/organization/wavecheck,WaveCheck,http://www.wavecheck.ca,Health Care|Medical|Women,100000,closed,CAN,ON,Toronto,Toronto,1,,2014-05-23,2014-05-23
/organization/waveit,Waveit,http://waveitapp.com/,Apps,125000,closed,ISR,5,Tel Aviv,Tel Aviv,1,,2014-02-28,2014-02-28
/organization/wavemark,Wavemark,http://wavemark.com/,Health Care,18818374,closed,USA,MA,Boston,Littleton,5,2003-01-01,2009-08-07,2012-03-07
/organization/wayconnected,WayConnected,http://wayconnected.com,Contact Management|Curated Web|File Sharing|Privacy,-,closed,USA,CO,Denver,Golden,1,2010-02-01,2010-01-01,2010-01-01
/organization/wayerz,Wayerz - Optimizing Wires. Worldwide,http://www.wayerz.com,Finance Technology|FinTech,2400000,closed,USA,NY,New York City,New York,2,2014-01-01,2015-02-01,2015-07-01
/organization/waymedia-2,WAYMEDIA,http://www.waymedia.mobi,Mobile Advertising,25000,closed,,,,,1,2014-02-01,2014-02-01,2014-02-01
/organization/ways-of-eating,Ways of Eating,http://www.waysofeating.com,Apps|Fitness|Training,907665.232891771,closed,,,,,1,2014-11-01,2015-01-20,2015-01-20
/organization/wazoo-sports,Wazoo Sports,http://www.wazoosports.com,Sports,2000000,closed,USA,KY,Lexington,London,1,,2008-06-18,2008-06-18
/organization/weare-us,WeAre.Us,http://www.weare.us,Advertising|Health Care Information Technology|Internet|Social Media|Social Network Media,50000,closed,USA,CA,SF Bay Area,San Francisco,1,2007-12-01,2008-08-01,2008-08-01
/organization/weartolook,weartolook,http://www.weartolook.com,Fashion|Shopping,-,closed,GBR,H9,London,London,1,2012-01-01,2012-01-01,2012-01-01
/organization/weatherista,Weatherista,http://www.weatherista.com,Curated Web|E-Commerce|Fashion|News|Search|Shopping,500000,closed,USA,CA,SF Bay Area,San Francisco,1,2010-08-16,2010-08-15,2010-08-15
/organization/weave-ai,Weave.ai,http://www.weave.ai/,Apps|Operating Systems|Software,118000,closed,GBR,H9,London,London,1,,2015-07-06,2015-07-06
/organization/weavly,Weavly,http://weavly.com,Service Providers|Software,18852,closed,AUT,6,AUT - Other,Osterreicher,1,,2012-09-03,2012-09-03
/organization/webcarzz,Vector City Racers,http://www.vectorcityracers.com,Games,4000000,closed,,,,,1,,2008-08-28,2008-08-28
/organization/webevents,WebEvents,http://www.webeventseurope.com,Advertising,446000,closed,GBR,J7,Harrogate,Harrogate,1,,2008-12-19,2008-12-19
/organization/webgen-systems,WebGen Systems,http://www.webgensystems.com,Software,9500000,closed,USA,MA,Boston,Cambridge,1,,2006-06-01,2006-06-01
/organization/webinarhero,WebinarHero,http://www.WebinarHero.com,Curated Web|Education|Semantic Web|Training|Video Conferencing|Video Streaming,-,closed,USA,CA,"Orange County, California",Mission Viejo,1,,2009-01-01,2009-01-01
/organization/webland,Webland,,,4700000,closed,,,,,2,,1999-01-01,2001-01-01
/organization/webrage-2,webrage,http://webrage.jp/index.html,Design|Services|Web Development,1215845,closed,JPN,8,JPN - Other,Koriyama,1,2009-02-01,2015-06-16,2015-06-16
/organization/webraska,Webraska,http://www.webraska.com/,,9785852.91863063,closed,,,,,1,,2000-01-31,2000-01-31
/organization/webtalk-2,WebTalk,,,-,closed,,,,,1,,2013-09-09,2013-09-09
/organization/webtone-technologies,WebTone Technologies,,Customer Support Tools|Enterprises|Financial Services,20000000,closed,,,,,1,,2002-11-01,2002-11-01
/organization/webupo,Webupo,http://webupo.com,Curated Web,1552,closed,GBR,H9,London,London,1,2011-01-01,2011-01-01,2011-01-01
/organization/webvan,Webvan,http://www.webvan.com,Commodities|Consumer Goods|Groceries|Service Industries,400000000,closed,USA,WA,Seattle,Seattle,2,,1998-01-01,1999-07-23
/organization/webvisible,WebVisible,http://www.webvisible.com,Advertising|Internet Marketing|Local Advertising|Sales and Marketing|Software,37000000,closed,USA,CA,CA - Other,Playa Vista,3,2001-01-01,2005-09-01,2010-02-11
/organization/weemba,Weemba,http://www.weemba.com,Finance,10455481,closed,USA,FL,Miami,Miami Beach,2,2011-01-01,2009-11-11,2011-09-13
/organization/weepo-2,Weepo,http://www.weepo.com,Internet|Networking|Social Media,500000,closed,,,,,1,2013-06-10,2015-05-10,2015-05-10
/organization/weiboagent,Weiboagent,http://weiboagent.com,,-,closed,,,,,1,,2012-07-25,2012-07-25
/organization/welike-2,WeLike,http://welike.ru/,Application Platforms|Messaging|Photo Sharing,7000000,closed,,,,,1,,2013-02-21,2013-02-21
/organization/wellcore,Wellcore,http://www.wellcore.com,Hardware + Software,7499994,closed,USA,CA,SF Bay Area,San Jose,2,2007-01-01,2009-06-29,2010-07-12
/organization/wellin5-inc,Wellin5 Inc.,http://www.wellin5.com,Healthcare Services|Health Services Industry|mHealth|Mobile Health|Personal Health,100000,closed,,,,,1,2014-01-29,2014-01-30,2014-01-30
/organization/wellnessliving-systems-inc,WellnessLiving Systems Inc.,http://www.wellnessliving.com,Health and Wellness|SaaS|Services,1570532,closed,,,,,1,2013-11-29,2013-12-07,2013-12-07
/organization/wellocities,Wellocities,http://www.wellocities.com,Social Media,1055547,closed,CAN,ON,Toronto,Toronto,1,,2007-11-01,2007-11-01
/organization/wellogix,Wellogix,http://www.wellogix.com/default.aspx,Business Services|Energy|Oil|Professional Services,8000000,closed,USA,TX,Houston,Houston,1,1998-01-01,2005-09-12,2005-09-12
/organization/wemash,Wemash,http://www.wemash.com/,,-,closed,,,,,1,,2015-03-25,2015-03-25
/organization/wematter,Wematter,,3D Printing,285632,closed,,,,,1,,2015-09-24,2015-09-24
/organization/wepress-app,WePress app,http://www.wepressapp.com,Apps|Marketplaces|Publishing,15000,closed,,,,,1,2014-05-03,2014-12-01,2014-12-01
/organization/werkadoo,Werkadoo,http://www.werkadoo.com,Consumer Electronics|Curated Web|Employment|Freelancers|Human Resources|Legal|Project Management|Recruiting|Staffing Firms,200000,closed,USA,TX,Houston,Houston,1,2009-02-01,2009-02-01,2009-02-01
/organization/wesabe,Wesabe,http://wesabe.com,Finance,4700000,closed,USA,CA,SF Bay Area,San Francisco,2,2005-12-01,2007-02-01,2007-06-01
/organization/weservehomes-com,WeServeHomes.com,http://www.weservehomes.com,Consumers|Internet|Services,15000000,closed,,,,,1,,2001-02-27,2001-02-27
/organization/weshop,WeShop,http://www.weshop.com,Curated Web,5750000,closed,USA,NY,New York City,New York,2,,2010-08-04,2011-01-18
/organization/weshow,WeShow,http://www.weshow.com,Games,5000000,closed,USA,NY,New York City,New York,1,2007-06-01,2007-06-01,2007-06-01
/organization/western-window-systems,Western Window Systems,http://www.westernwindowsystems.com/,,-,closed,,,,,1,,2015-08-03,2015-08-03
/organization/westlake-hardware,Westlake Hardware,http://westlakes.com/,Hardware,-,closed,USA,KS,Kansas City,Lenexa,1,,2006-02-13,2006-02-13
/organization/westwave-communications,Westwave Communications,http://www.westwave.com,,6000000,closed,USA,CA,Napa Valley,Santa Rosa,1,1998-01-01,1999-11-24,1999-11-24
/organization/westyleasia,WESTYLEASIA,http://www.westyleasia.com,,-,closed,,,,,1,2015-08-01,2015-08-01,2015-08-01
/organization/wesync-tv,wesync.tv,http://wesync.tv,Mobile,100000,closed,CHL,12,Santiago,Santiago,1,2011-08-23,2011-09-07,2011-09-07
/organization/wet-electrics,Wet Electrics,,Services|Technology,500000,closed,USA,NY,New York City,New York,1,2000-01-01,2002-01-05,2002-01-05
/organization/whaleback-systems,Whaleback Systems,http://www.whalebackms.com/,Web Hosting,17385483,closed,USA,NH,Portsmouth,Portsmouth,9,2004-01-01,2005-07-27,2010-08-25
/organization/what-they-like,What They Like,http://www.whattheylike.com,Curated Web,1500000,closed,USA,CA,SF Bay Area,San Francisco,1,2007-08-29,2007-09-14,2007-09-14
/organization/whatsbuzzing,Whatsbuzzing,http://www.whatsbuzzing.com/,,1000000,closed,,,,,1,,2006-12-11,2006-12-11
/organization/whenu-com,WhenU.com,http://www.whenu.com/support,Software,35000000,closed,USA,NY,New York City,New York,2,,2005-04-26,2005-07-06
/organization/whereistand-com,whereIstand.com,http://whereIstand.com,Content|News|Opinions|Social Media,300000,closed,USA,NY,New York City,New York,1,,2008-01-01,2008-01-01
/organization/whereoscope,Whereoscope,http://Whereoscope.com,Hardware + Software,-,closed,USA,CA,SF Bay Area,Mountain View,1,2010-09-01,2010-08-05,2010-08-05
/organization/whipcar,WhipCar,http://whipcar.com,Automotive|Online Rental,-,closed,GBR,H9,London,London,1,2009-01-01,2009-01-01,2009-01-01
/organization/white-label,White Label,http://www.whitelabel-llc.com/,Enterprise Software|Information Technology|Services,10000000,closed,USA,MA,Boston,Billerica,1,,2003-11-07,2003-11-07
/organization/whitehill-technologies,Whitehill Technologies,http://www.whitehilltech.com/,Software,3396991,closed,CAN,NB,Moncton,Moncton,1,,2004-11-05,2004-11-05
/organization/whitenoise-networks,Whitenoise Networks,http://www.whitenoisenetworks.com,Music,-,closed,USA,CA,SF Bay Area,San Francisco,1,,2007-01-01,2007-01-01
/organization/whitewire,Whitewire,,,-,closed,,,,,1,,2008-09-25,2008-09-25
/organization/whitfield-solar,Whitfield Solar,http://www.whitfieldsolar.com,Clean Technology,4460015,closed,GBR,,,,1,2004-01-01,2009-11-04,2009-11-04
/organization/whobyyou,WHObyYOU,http://www.whobyyou.com,Curated Web|Local|Location Based Services,150000,closed,USA,NY,New York City,New York,1,2008-07-31,2008-12-01,2008-12-01
/organization/whocanhelp-com,WhoCanHelp.com,http://www.whocanhelp.com,Curated Web|Local|Outsourcing|Services,730000,closed,USA,MT,Missoula,Missoula,2,2009-05-01,2010-09-01,2011-03-29
/organization/whole-optics,Whole Optics,http://www.whole-optics.com,Semiconductors,5000000,closed,ISR,3,Haifa,Yoqne`am `illit,1,2000-01-01,2005-05-15,2005-05-15
/organization/wholesome-goodness,Wholesome Goodness,http://www.wholesome-goodness.com/,,-,closed,USA,IL,IL - Other,Long Grove,1,,2013-03-26,2013-03-26
/organization/wi-chi,Wi-Chi,http://www.wi-chi.com,Nanotechnology|Semiconductors|Solar,7000000,closed,USA,OR,"Portland, Oregon",Tualatin,1,2008-01-01,2008-05-15,2008-05-15
/organization/wideangle-metrics,WideAngle Metrics,http://www.wideanglemetrics.com,Analytics|Internet Marketing|Social Media|Software,100000,closed,USA,CA,Napa Valley,Boyes Hot Springs,1,2009-10-01,2010-02-01,2010-02-01
/organization/wifi-online,Wifi Online,http://www.wifionline.es,Mobile,603000,closed,,,,,1,,2006-05-16,2006-05-16
